DDEC Code,Ref. code,Code,Uptake @ 1bar (mol/kg),Uptake @ 1bar (cm³(STP)/cm³),Uptake @ 5bar (mol/kg),Uptake @ 5bar (cm³(STP)/cm³),Uptake @ 10bar (mol/kg),Uptake @ 10bar (cm³(STP)/cm³),Uptake @ 20bar (mol/kg),Uptake @ 20bar (cm³(STP)/cm³),Uptake @ 30bar (mol/kg),Uptake @ 30bar (cm³(STP)/cm³),Uptake @ 50bar (mol/kg),Uptake @ 50bar (cm³(STP)/cm³),Uptake @ 80bar (mol/kg),Uptake @ 80bar (cm³(STP)/cm³),Uptake @ 100bar (mol/kg),Uptake @ 100bar (cm³(STP)/cm³),Uptake @ 140bar (mol/kg),Uptake @ 140bar (cm³(STP)/cm³),Uptake @ 200bar (mol/kg),Uptake @ 200bar (cm³(STP)/cm³),QST @ 5bar (kJ/mol),QST @ 140bar (kJ/mol),Deliverable @ 30bar (mol/kg),Deliverable @ 30bar (cm³(STP)/cm³),Deliverable @ 80bar (mol/kg),Deliverable @ 80bar (cm³(STP)/cm³),Deliverable @140bar (mol/kg),Deliverable @ 140bar (cm³(STP)/cm³),Deliverable @ 200bar (mol/kg),Deliverable @ 200bar (cm³(STP)/cm³),Density (g/cm³),PLD (Å),LCD (Å),VSA (m²/cm³),GSA (m²/g),VF
DEPXAY,DEPXAY,core-mof-ddec-417,0.495012138,11.87362112,2.063585407,49.49824341,3.508195512,84.14942014,5.39863377,129.4944651,6.499403352,155.8981024,7.832630981,187.8776006,8.952366494,214.7361647,9.413798496,225.8043151,10.08950891,242.0122599,10.73859381,257.5815513,15.79755,17.90354,4.435817945,106.399859,6.888781087,165.2379213,8.025923503,192.5140165,8.675008403,208.0833079,1.07008,4.0,5.3,1415.91,1323.19,0.56
DEPXIG,DEPXIG,core-mof-ddec-418,0.531485089,14.46831746,2.011085233,54.7466339,3.060684558,83.31928166,4.168926977,113.4883372,4.81534316,131.0853587,5.538439162,150.7697915,6.142172442,167.2048805,6.340506766,172.6040234,6.735896574,183.3674962,7.040748231,191.6663001,17.20917,18.59025,2.804257927,76.3387248,4.131087209,112.4582466,4.724811341,128.6208623,5.029662998,136.9196662,1.21453,4.4,5.5,1161.24,956.119,0.48
DEQFOU,DEQFOU,core-mof-ddec-419,0.31744738,9.532876741,1.284256795,38.5659561,2.16903295,65.13559425,3.201977236,96.1546896,3.797520664,114.038731,4.405354336,132.2918458,4.826388439,144.9354096,5.023561426,150.8564721,5.243909805,157.4734867,5.449842951,163.6576149,18.89873,19.21023,2.513263869,75.4727749,3.542131644,106.3694535,3.95965301,118.9075306,4.165586156,125.0916588,1.33979,4.0,4.4,277.275,206.954,0.27
AHUTIH,AHUTIH,core-mof-ddec-42,0.075249965,3.455368429,0.335680046,15.41393724,0.585451868,26.8830944,0.949553936,43.60212939,1.221683403,56.09791692,1.573098154,72.23436884,1.867752454,85.76446378,2.012955552,92.43197788,2.199097002,100.9793213,2.366178977,108.6514815,16.84339,18.01142,0.886003357,40.68397968,1.532072408,70.35052654,1.863416956,85.56538406,2.030498931,93.23754423,2.04865,3.3,4.2,0,0,0.16
DEQVIF,DEQVIF,core-mof-ddec-420,0.572773145,14.14159201,2.233078845,55.13402687,3.440652797,84.94865474,4.767368363,117.7048522,5.532739955,136.6016404,6.45183422,159.2937939,7.249368305,178.9846641,7.576513178,187.06177,8.062875151,199.0698968,8.534521507,210.7146997,17.91934,20.23279,3.29966111,81.46761353,5.01628946,123.8506372,5.829796306,143.9358699,6.301442662,155.5806728,1.10154,5.1,6.3,1182.75,1073.72,0.4
DEYDOA,DEYDOA,core-mof-ddec-421,0.450777275,12.83746065,1.590165758,45.28553558,2.383087478,67.8667568,3.219083329,91.67466467,3.685936219,104.9699347,4.2553856,121.1869989,4.730404051,134.7148119,4.949373089,140.9507216,5.280072973,150.3685583,5.597656859,159.412871,18.36062,18.63492,2.095770461,59.68439912,3.140238293,89.42927632,3.689907215,105.0830227,4.007491101,114.1273354,1.27058,4.1,4.4,846.249,666.032,0.2
DEYJIC,DEYJIC,core-mof-ddec-422,0.517656365,14.64727286,1.842954027,52.14704643,2.803673862,79.33095936,3.870059573,109.5047263,4.46343231,126.2944211,5.20369461,147.2404089,5.832476552,165.0320198,6.082597795,172.1092903,6.475085133,183.2148605,6.878166653,194.620197,17.45084,18.27005,2.620478283,74.14737467,3.989522525,112.8849734,4.632131106,131.0678141,5.035212625,142.4731506,1.26241,3.8,5.2,888.396,703.732,0.33
DEYJOI,DEYJOI,core-mof-ddec-423,0.51652567,14.39837424,1.886172646,52.57787017,2.903356497,80.9323056,3.982887466,111.0246936,4.640063504,129.3437571,5.3818563,150.0215489,6.013029749,167.6157791,6.3014024,175.6542902,6.68949104,186.4724272,7.066193698,196.9731751,17.18552,17.81055,2.753890858,76.76588693,4.126857103,115.0379089,4.803318394,133.894557,5.180021053,144.395305,1.24367,3.6,5.2,0,0,0.34
DEYLUQ,DEYLUQ,core-mof-ddec-424,0.243573746,8.843694793,0.958125505,34.78769651,1.545120719,56.1003651,2.207181652,80.13852576,2.604811653,94.57570725,3.048330344,110.6790189,3.417656562,124.0885444,3.562644476,129.352777,3.762915689,136.6242401,3.97695255,144.3955073,16.60074,17.93571,1.646686148,59.78801074,2.459531057,89.30084789,2.804790184,101.8365436,3.018827045,109.6078108,1.6199,4.7,7.3,806.501,497.87,0.34
DEYVUA,DEYVUA,core-mof-ddec-425,0.911974133,19.64789591,3.55547402,76.60040009,5.539408629,119.3429947,7.604258799,163.8288631,8.696868591,187.368438,10.00373798,215.5240981,11.05019767,238.0693988,11.51011891,247.978106,12.16569906,262.1021584,12.71913337,274.0255446,17.13434,19.10648,5.141394571,110.7680379,7.49472365,161.4689987,8.61022504,185.5017583,9.163659348,197.4251445,0.961151,4.4,5.4,1830.17,1904.14,0.66
DEYXIQ,DEYXIQ,core-mof-ddec-426,0.696782132,20.5355874,2.166586073,63.85370065,3.070025864,90.47990982,3.943525219,116.2237134,4.398958415,129.6462565,4.840232703,142.6515078,5.190741754,152.9817228,5.334569743,157.2206263,5.525087027,162.8355584,5.750623231,169.4825693,19.66135,19.25658,2.232372342,65.79255585,3.024155681,89.12802215,3.358500954,98.98185775,3.584037157,105.6288686,1.3149,3.3,4.5,0,0,0.34
DEZKAW,DEZKAW,core-mof-ddec-427,0.300603058,6.140134399,1.378060522,28.14833908,2.521723699,51.50886526,4.250223577,86.81529766,5.493641549,112.2134207,7.112886735,145.2882108,8.623123828,176.1363957,9.281505471,189.5845349,10.19532749,208.2503132,11.11352957,227.0055587,14.0494,15.95797,4.115581027,84.06508162,7.245063306,147.9880566,8.817266968,180.1019741,9.735469049,198.8572196,0.911325,3.8,8.1,1373.14,1506.75,0.52
DEZKEA,DEZKEA,core-mof-ddec-428,0.063217179,2.042327178,0.317060545,10.24312343,0.559953781,18.0901591,0.914585304,29.54707018,1.135190771,36.67406554,1.471415509,47.53631741,1.706106424,55.11836459,1.871374108,60.45758864,2.129368541,68.79249145,2.313600792,74.74439469,21.80224,18.61853,0.818130227,26.43094211,1.38904588,44.87524116,1.812307997,58.54936802,1.996540247,64.50127127,1.44138,2.4,3.5,0,0,0.11
DIBXAO,DIBXAO,core-mof-ddec-429,0.072261118,2.23868865,0.337138355,10.44472924,0.589741325,18.27050636,1.040312249,32.22943816,1.39265272,43.1451372,1.841571339,57.05287969,2.275746311,70.503856,2.481440154,76.87636291,2.735681812,84.75290745,3.027912871,93.8063843,15.47929,15.72123,1.055514365,32.70040796,1.938607956,60.05912676,2.398543457,74.30817821,2.690774516,83.36165506,1.38221,2.6,4.2,0,0,0.21
AJAYIT,AJAYIT,core-mof-ddec-43,0.241950455,10.75894711,0.836705968,37.20627543,1.272377734,56.57953717,1.739989077,77.3730741,2.015869775,89.6408164,2.297125266,102.1475627,2.537000347,112.814223,2.63230659,117.0522594,2.751009495,122.3306883,2.844138713,126.4719177,17.90305,20.87506,1.179163807,52.43454097,1.700294379,75.60794757,1.914303527,85.12441287,2.007432745,89.26564226,1.98392,4.9,7.1,680.381,342.947,0.25
DIBXAP,DIBXAP,core-mof-ddec-430,0.350289744,14.68140834,1.034021334,43.33809278,1.39389033,58.42098845,1.762103497,73.85360658,1.998653672,83.76794113,2.269301489,95.11138233,2.558818244,107.2456619,2.659716535,111.4745297,2.827533664,118.5081122,3.054475041,128.019721,21.4821,20.49248,0.964632338,40.42984835,1.52479691,63.90756912,1.79351233,75.17001942,2.020453707,84.68162821,1.86992,3.0,4.2,0,0,0.21
DIBXOD,DIBXOD,core-mof-ddec-431,0.346112722,14.3207368,1.023287465,42.33947363,1.393397066,57.65310372,1.773912237,73.39727395,1.991865603,82.41529783,2.294362735,94.93139892,2.577330145,106.6394395,2.694561873,111.4900117,2.880539174,119.184996,3.097531479,128.1632551,21.72572,20.85666,0.968578138,40.0758242,1.55404268,64.29996587,1.857251709,76.84552237,2.074244014,85.82378145,1.846,3.0,4.3,0,0,0.21
DICVAO,DICVAO,core-mof-ddec-432,0.840983725,21.19882349,2.875457463,72.48215798,4.199286806,105.8521552,5.608670098,141.3787257,6.321850882,159.3559982,7.160991842,180.5083708,7.81554581,197.0078269,8.060757673,203.1889251,8.446858173,212.9214278,8.776257441,221.2246526,19.36649,20.26769,3.446393419,86.87384022,4.940088347,124.5256689,5.57140071,140.4392698,5.900799978,148.7424946,1.12464,3.5,6.3,0,0,0.37
DICVES,DICVES,core-mof-ddec-433,0.840201636,20.9738587,2.854547348,71.25774357,4.209700532,105.0862797,5.606660281,139.9584284,6.334111191,158.1177034,7.160155225,178.7381475,7.806054181,194.8616503,8.112982668,202.5234715,8.478415362,211.6457266,8.827514765,220.3602556,19.04656,19.87164,3.479563843,86.85995983,4.951506833,123.6039067,5.623868014,140.387983,5.972967416,149.1025121,1.11373,3.6,6.3,0,0,0.37
DIDBEZ,DIDBEZ,core-mof-ddec-434,0.668811366,13.92683522,2.808807331,58.48853487,4.507766826,93.8664159,6.432899808,133.953967,7.474655845,155.6467274,8.64397534,179.9957752,9.577101119,199.4264991,9.985793756,207.9368135,10.54632717,219.6089485,11.11231452,231.3946521,16.4616,18.89366,4.665848514,97.15819253,6.768293788,140.9379642,7.737519839,161.1204136,8.30350719,172.9061173,0.929043,6.0,9.2,1300.66,1400,0.54
DIDDOK,DIDDOK,core-mof-ddec-435,0.423006152,4.98581229,2.006015895,23.64414476,3.82062355,45.03223356,6.974922309,82.21075078,9.711908704,114.4705662,13.79069109,162.5456196,17.75226621,209.2391956,19.63536591,231.4345741,22.38160472,263.8034441,24.96988629,294.3105326,10.91609,13.12381,7.705892809,90.82642144,15.74625032,185.5950508,20.37558883,240.1592993,22.9638704,270.6663878,0.525842,8.2,9.6,2452.39,4663.74,0.78
DIMQOH,DIMQOH,core-mof-ddec-436,0.200319962,6.273665811,0.867676468,27.17408765,1.472382411,46.11240499,2.312497095,72.42330648,2.812571505,88.08474984,3.467329535,108.5906097,4.082108678,127.8444019,4.317322095,135.2108688,4.713350947,147.6137898,5.136516053,160.8665702,15.35276,15.85901,1.944895037,60.91066219,3.21443221,100.6703143,3.845674479,120.4397022,4.268839586,133.6924826,1.39728,3.2,4.7,0,0,0.35
DIXKOL,DIXKOL,core-mof-ddec-437,0.328494209,10.41050527,1.299621257,41.18706995,2.09083466,66.26188432,2.996317633,94.95808358,3.554843359,112.6586544,4.179992106,132.4706151,4.762149426,150.9201088,4.990031373,158.1420511,5.348612735,169.5060662,5.720680261,181.2974794,15.6975,17.59789,2.255222102,71.47158445,3.462528169,109.7330388,4.048991478,128.3189962,4.421059004,140.1104094,1.41392,4.7,7.2,1111.54,786.14,0.4
DIZQOT,DIZQOT,core-mof-ddec-438,0.056423602,2.01183039,0.255417182,9.107111753,0.449877843,16.04076812,0.744951533,26.56186556,0.924004451,32.94614608,1.197516712,42.69845288,1.475399815,52.6066057,1.600444597,57.06518126,1.78933714,63.80030173,1.966053017,70.1012531,20.91816,20.11576,0.668587269,23.83903433,1.219982633,43.49949395,1.533919958,54.69318998,1.710635835,60.99414135,1.59075,2.7,3.5,0,0,0.12
DOCKOW,DOCKOW,core-mof-ddec-439,0.167866259,5.211815336,0.674417,20.93891227,1.106318704,34.34834872,1.649110495,51.20063698,1.951625294,60.59294298,2.346176529,72.84274347,2.686359701,83.40455553,2.824725771,87.70046593,3.041919044,94.44375812,3.235087861,100.4411528,15.64189,18.06393,1.277208294,39.65403071,2.011942701,62.46564326,2.367502044,73.50484585,2.560670862,79.50224052,1.38513,5.2,6.9,653.366,471.7,0.23
AKUHOD01,AKUHOD01,core-mof-ddec-44,0.007863729,0.394834998,0.0429305,2.155524931,0.080029219,4.018238249,0.14606306,7.333773574,0.21700222,10.89560324,0.31672433,15.90261439,0.465410124,23.36807454,0.535624228,26.89349938,0.658566045,33.06636368,0.757545196,38.03607113,15.47149,15.54409,0.17407172,8.740078309,0.422479624,21.21254961,0.615635545,30.91083875,0.714614696,35.8805462,2.24008,2.9,3.3,0,0,0.1
DODHUA,DODHUA,core-mof-ddec-440,0.265882912,9.318191865,0.786101086,27.54987412,1.059113481,37.11792746,1.329678892,46.60022325,1.449664173,50.80525419,1.596452989,55.9496478,1.710298154,59.93949084,1.763686204,61.81054036,1.852087268,64.9086638,1.919167854,67.25958498,21.51103,18.25531,0.663563087,23.25538007,0.924197068,32.38961672,1.065986182,37.35878968,1.133066768,39.70971086,1.56359,2.6,3.8,0,0,0.13
DOGZIJ,DOGZIJ,core-mof-ddec-441,0.494751149,13.39099298,1.520199552,41.14590051,2.107621606,57.04513517,2.769442884,74.95806798,3.07038,83.10326749,3.489448926,94.4458365,3.833440261,103.7563466,3.975042112,107.588959,4.20055508,113.6927196,4.436450021,120.0774799,18.90343,19.31833,1.550180448,41.95736698,2.313240709,62.61044609,2.680355528,72.54681909,2.916250469,78.93157942,1.20751,3.4,5.3,0,0,0.22
DOKHOB,DOKHOB,core-mof-ddec-442,0.369224694,10.80201003,1.161174175,33.97122477,1.675229417,49.01038648,2.297874284,67.2264381,2.592952794,75.85923293,2.988182744,87.42205076,3.289710558,96.24352593,3.427068236,100.2620519,3.545843598,103.736935,3.682893374,107.746453,19.52868,20.77356,1.431778619,41.88800816,2.128536383,62.27230116,2.384669423,69.76571023,2.521719199,73.7752282,1.30527,3.0,5.8,0,0,0.2
DOLXOR01,DOLXOR01,core-mof-ddec-443,0.06634989,1.610711702,0.328396193,7.972154811,0.644610458,15.64858079,1.207664133,29.31728694,1.709597121,41.50222561,2.598631708,63.08445314,3.648587348,88.57320445,4.23198332,102.7357407,5.137362093,124.7147402,6.128952342,148.7866116,8.22546,9.60989,1.381200928,33.5300708,3.320191155,80.60104964,4.8089659,116.7425854,5.800556148,140.8144568,1.08308,5.4,6.6,2289.41,2113.79,0.52
DOLXOR02,DOLXOR02,core-mof-ddec-444,0.067100268,1.622708705,0.326918885,7.905991055,0.634996231,15.35633072,1.193782128,28.8696409,1.680133033,40.63123094,2.562941822,61.98049739,3.661590003,88.54948157,4.237587711,102.4790308,5.158173377,124.7418684,6.196334002,149.8480614,8.21515,9.56623,1.353214148,32.72523989,3.334671118,80.64349052,4.831254492,116.8358773,5.869415116,141.9420703,1.07895,5.4,6.6,2273.95,2107.56,0.52
DOLXOR,DOLXOR,core-mof-ddec-445,0.069081737,1.682336238,0.328032729,7.988527371,0.642195177,15.63927406,1.219177756,29.69043642,1.71401732,41.74118335,2.565275031,62.4717231,3.668730325,89.34398935,4.243707987,103.3463263,5.138792503,125.144173,6.173201234,150.3349596,8.28405,9.71221,1.385984591,33.75265598,3.340697596,81.35546198,4.810759774,117.1556456,5.845168505,142.3464322,1.08651,5.4,6.6,2272.33,2091.4,0.52
DONNAW01,DONNAW01,core-mof-ddec-446,0.601617139,15.64839434,2.335373524,60.74435627,3.725377913,96.89913874,5.200957843,135.2797884,6.00096152,156.0883262,6.996283077,181.9771901,7.870014607,204.7034301,8.224529145,213.9245492,8.766970099,228.0337383,9.324567556,242.5371564,16.49108,19.09048,3.665587996,95.34396993,5.534641083,143.9590738,6.431596575,167.289382,6.989194032,181.7928001,1.16046,6.4,6.9,1376.18,1185.89,0.42
DOQGUM,DOQGUM,core-mof-ddec-447,0.155997807,7.986606616,0.664602967,34.02562232,1.09442704,56.0312893,1.577841544,80.78062109,1.958867223,100.2879608,2.27869086,116.6619447,2.507601828,128.3814803,2.590779223,132.6399064,2.690045495,137.7220334,2.775121155,142.0776448,21.64823,22.2893,1.294264256,66.26233848,1.842998861,94.35585798,2.025442528,103.6964111,2.110518188,108.0520225,2.28414,3.2,3.6,0,0,0.18
DOQHAT,DOQHAT,core-mof-ddec-448,0.162635674,8.411766167,0.657153602,33.98899084,1.101753955,56.98440206,1.644143959,85.03764382,1.920853184,99.34946873,2.2672018,117.2631496,2.4908143,128.8287306,2.591863195,134.0551343,2.674268474,138.3172615,2.777664764,143.665076,21.97958,23.10496,1.263699582,65.36047789,1.833660698,94.83973976,2.017114872,104.3282707,2.120511162,109.6760852,2.30755,3.2,3.5,0,0,0.18
DOQHEX,DOQHEX,core-mof-ddec-449,0.151996751,7.941092952,0.64795315,33.85240911,1.075828183,56.20680415,1.621868273,84.73475025,1.924896736,100.5665175,2.217063897,115.8308345,2.481134279,129.6272311,2.546627864,133.0489532,2.673644237,139.6849426,2.756723664,144.0254397,22.04109,22.23462,1.276943586,66.71410839,1.833181129,95.77482199,2.025691087,105.8325335,2.108770515,110.1730306,2.33091,3.1,3.5,0,0,0.18
ALAMUW,ALAMUW,core-mof-ddec-45,0.421135848,6.135250152,1.85333484,27.00001178,3.378800501,49.22351395,5.924730886,86.31349301,7.994664145,116.4689842,11.077858,161.386,14.1944131,206.7890338,15.62732376,227.6641633,17.6949472,257.7860043,19.81117669,288.6159546,11.86628,12.71899,6.141329306,89.46897242,12.34107826,179.789022,15.84161236,230.7859925,17.95784185,261.6159428,0.64997,6.0,11.9,2281.19,3509.69,0.81
DOQHIB,DOQHIB,core-mof-ddec-450,0.155789903,8.280808852,0.630573542,33.51731313,1.046222269,55.61057844,1.564150349,83.14036916,1.885907569,100.242954,2.196994331,116.7783645,2.432633103,129.3034357,2.510972403,133.4674589,2.621499599,139.3423877,2.718927637,144.5210478,22.01788,22.79084,1.255334027,66.72564087,1.802059561,95.78612257,1.990926057,105.8250746,2.088354095,111.0037347,2.37147,3.1,3.5,0,0,0.17
DOQHOH,DOQHOH,core-mof-ddec-451,0.151099223,8.271263983,0.608200085,33.2932451,1.024763444,56.09617847,1.541375921,84.37586179,1.833324878,100.3573265,2.166534902,118.5974473,2.387042415,130.6681636,2.472458803,135.343909,2.559124983,140.0880687,2.65877943,145.5432141,22.6445,22.31325,1.225124793,67.0640814,1.77884233,97.3749185,1.950924898,106.7948236,2.050579345,112.249969,2.4422,3.1,3.5,0,0,0.17
DOQRUW,DOQRUW,core-mof-ddec-452,0.930078111,24.68644364,2.490083206,66.09261951,3.250895455,86.28635215,3.965211914,105.245978,4.356125079,115.6217257,4.77694487,126.791265,5.153635089,136.7895026,5.28775789,140.3494347,5.51619633,146.412724,5.688187188,150.9777628,21.74588,22.43994,1.866041873,49.52910619,2.663551883,70.69688309,3.026113124,80.32010449,3.198103982,84.88514327,1.1842,2.4,4.6,0,0,0.27
DORDUK,DORDUK,core-mof-ddec-453,0.818674376,21.51910041,2.209617938,58.08046726,2.80229119,73.65906066,3.33424574,87.64164483,3.579689249,94.09320074,3.873653309,101.8201338,4.13251605,108.6244183,4.208710208,110.6272045,4.433591481,116.5382759,4.550511521,119.611554,21.6142,20.91777,1.370071311,36.01273348,1.922898112,50.54395104,2.223973543,58.45780864,2.340893583,61.53108678,1.17273,4.1,4.5,425.615,362.926,0.22
DORFOG,DORFOG,core-mof-ddec-454,0.304562875,8.771505319,1.123578317,32.35940427,1.814687544,52.26356451,2.56682725,73.9254215,2.96814162,85.4833999,3.448831583,99.32742004,3.854342547,111.0062617,4.020217954,115.7835249,4.256905903,122.6002113,4.466965459,128.6499917,20.06079,20.30779,1.844563303,53.12399563,2.73076423,78.64685743,3.133327586,90.24080703,3.343387142,96.2905874,1.28492,3.5,3.8,0,0,0.18
DOTSOV02,DOTSOV02,core-mof-ddec-455,0.421401231,8.380973006,1.592909671,31.68033689,2.704653388,53.79107935,4.588244457,91.25258812,6.078146775,120.8842793,8.216419881,163.4109922,10.24541365,203.7643199,11.27689243,224.2787257,12.6703797,251.9928812,13.98865476,278.2111902,13.23543,13.29753,4.485237104,89.20394241,8.652503979,172.083983,11.07747003,220.3125443,12.39574509,246.5308533,0.887319,6.7,13.3,1871.67,2109.35,0.74
DOTSOV03,DOTSOV03,core-mof-ddec-456,0.42494537,8.448866298,1.582204925,31.45777979,2.732572524,54.32966577,4.588637102,91.23238921,6.046580173,120.2195649,8.175481459,162.5468935,10.29042318,204.5966747,11.24661742,223.6079592,12.61980081,250.9099223,13.98455265,278.0442476,12.52878,13.42381,4.464375248,88.76178511,8.708218255,173.1388949,11.03759589,219.4521425,12.40234773,246.5864678,0.887047,6.7,13.3,1872.1,2110.49,0.74
DOTSOV04,DOTSOV04,core-mof-ddec-457,0.425214022,8.452569109,1.581357638,31.43483996,2.756854527,54.80182266,4.581559157,91.07400845,6.098832975,121.2349654,8.197376592,162.9506287,10.2718552,204.1879183,11.28816548,224.390528,12.65179105,251.4972056,14.02537741,278.8018876,13.04194,13.22857,4.517475337,89.80012544,8.690497562,172.7530783,11.07043341,220.0623656,12.44401978,247.3670477,0.886875,6.7,13.3,1873.67,2112.66,0.74
DOTSOV05,DOTSOV05,core-mof-ddec-458,0.427311573,8.491933141,1.59529654,31.70321706,2.730753958,54.26808324,4.60636813,91.54203309,6.083385488,120.8946962,8.184243645,162.6449041,10.25846393,203.8657393,11.26927718,223.9535607,12.65429158,251.4778554,14.02232925,278.6647727,13.113,13.29468,4.488088948,89.19147914,8.66316739,172.1625222,11.05899504,219.7746383,12.42703271,246.9615557,0.886631,6.7,13.3,1873.24,2112.76,0.74
DOTSOV06,DOTSOV06,core-mof-ddec-459,0.429626113,8.535999296,1.602302156,31.8352392,2.724843615,54.13838328,4.616266921,91.71800778,6.046332186,120.1311692,8.188325088,162.6892199,10.31760869,204.9947566,11.25574126,223.6339843,12.63640556,251.0656259,14.00464988,278.2505018,13.28925,13.40912,4.44403003,88.29593,8.715306534,173.1595174,11.0341034,219.2303867,12.40234773,246.4152626,0.886431,6.7,13.3,1875.2,2115.45,0.74
ALIXOJ,ALIXOJ,core-mof-ddec-46,0.314784232,6.913266987,1.422993974,31.25168371,2.550703623,56.01835592,4.233600012,92.97799639,5.402411894,118.6473527,6.895740442,151.4437189,8.187263336,179.8080449,8.750658257,192.1812806,9.561157137,209.9813944,10.37976784,227.9596594,13.35099,15.03624,3.979417921,87.39566899,6.764269363,148.5563612,8.138163164,178.7297107,8.956773864,196.7079756,0.979833,5.0,7.9,1822.91,1860.43,0.58
DOTSOV07,DOTSOV07,core-mof-ddec-460,0.415852535,8.261405703,1.59062613,31.59968181,2.758528435,54.80145155,4.607453071,91.5325407,6.046249524,120.1159452,8.228602214,163.4709796,10.27886081,204.2018076,11.29056268,224.3004697,12.66316743,251.5688972,14.00138473,278.1541772,12.94831,13.53797,4.455623394,88.51626339,8.68823468,172.6021258,11.0725413,219.9692154,12.4107586,246.5544954,0.886331,6.7,13.3,1873.98,2114.32,0.74
DOTSOV08,DOTSOV08,core-mof-ddec-461,0.420760599,8.355266961,1.566891764,31.11460298,2.720338529,54.01920873,4.615057987,91.64366055,6.048739721,120.1130411,8.190484637,162.6428088,10.30691427,204.6698775,11.27326563,223.8592303,12.61651499,250.5328471,14.02124431,278.4273042,12.89384,13.29053,4.481847957,88.99843812,8.740022506,173.5552745,11.04962323,219.4182441,12.45435254,247.3127012,0.885944,6.7,13.3,1874.54,2115.87,0.74
