DDEC code,MOF family,Ref code,Pressure (bar),Grav. Uptake (mol/kg),Vol. Uptake (cm3/cm3),Qst (kJ/mol),Grav. Working Capacity (mol/kg),Deliverable Capacity (Vol.),Density (g/cm3),Pore Limiting Diameter (A),Largest Cavity Diameter (A),Vol. Surface Area (m2/cm3),Grav. Surface Area (m2/g),Pore Volume (cm3/g),Void Fraction
GIYTAK,None,core-mof-ddec-863,100,7.797759108,194.5517213,14.8499,5.59602404,139.6191001,1.11314,4.32,5.86,1869.1,1679.13,0.413245414,0.46
GIYTIS,ZnO,core-mof-ddec-864,100,8.915169299,191.7593211,14.41086,6.601102847,141.9853014,0.959578,5.09,6.16,1858.04,1936.31,0.479377393,0.46
GIZJOP,ZIF,core-mof-ddec-865,100,3.936216205,104.7298748,18.52855,2.228932461,59.30462285,1.18697,2.78,5.32,0,0,0.278018821,0.33
GIZVER,None,core-mof-ddec-866,100,3.405684637,121.0819437,20.40395,2.372217026,84.33917962,1.5862,3.04,3.86,0,0,0.126087505,0.2
GOFDAH,None,core-mof-ddec-867,100,6.53761239,128.7479992,18.2707,3.804916696,74.93185323,0.878641,3.08,5.85,0,0,0.35281759,0.31
GOGWAB,None,core-mof-ddec-868,100,9.09477534,216.6601906,16.67113,6.087517897,145.0198315,1.0628,4.07,4.96,1777.1,1672.1,0.395182537,0.42
GOJDOZ,None,core-mof-ddec-869,100,2.318093198,144.8985635,15.07328,1.717919129,107.3830916,2.78878,4.36,4.8,599.655,215.024,0.118331313,0.33
ATAFIK,ZnO,core-mof-ddec-87,100,7.649191918,208.3442743,13.89818,5.730048135,156.0717437,1.21508,5.7,6.4,1747.42,1438.11,0.502024558,0.61
GOKBUE,None,core-mof-ddec-870,100,3.371539846,123.2146559,13.87478,2.515414681,91.92712195,1.63047,4.55,6.09,1102.53,676.2,0.196262427,0.32
GOLQII,None,core-mof-ddec-871,100,1.53366672,74.51784325,21.98329,0.993836057,48.2885353,2.16778,3.37,3.73,0,0,0.041517128,0.09
GOMRAC,None,core-mof-ddec-872,100,4.257380636,169.4876469,26.19551,1.383920517,55.09430607,1.77612,3.37,5.33,0,0,0.242100759,0.43
GOMREG,None,core-mof-ddec-873,100,4.450662571,173.0035377,25.14362,1.476321082,57.38668474,1.73424,3.64,5.38,0,0,0.253713442,0.44
GUBVUU,None,core-mof-ddec-874,100,9.722785845,202.8847588,16.80213,6.72750689,140.3824619,0.930991,4.19,6.86,1355.94,1456.44,0.515579635,0.48
GUFREF,None,core-mof-ddec-875,100,4.224557429,114.8746487,21.62673,2.289495924,62.256235,1.21319,3.44,4.22,0,0,0.173097371,0.21
GUJGAU,None,core-mof-ddec-876,100,2.993734048,110.3321338,20.82484,1.829930861,67.44091943,1.64426,2.95,4.66,0,0,0.127717028,0.21
GUJGEY,None,core-mof-ddec-877,100,2.842753899,108.3081574,20.81206,1.731670064,65.9761627,1.69984,2.9,4.66,0,0,0.117658133,0.2
GUJTOV,None,core-mof-ddec-878,100,1.01414357,50.63366938,21.79531,0.755374683,37.71398159,2.22754,2.62,3.55,0,0,0.026935543,0.06
GUJVIR,None,core-mof-ddec-879,100,3.033577832,102.369411,21.27327,2.004027991,67.6268012,1.50557,2.8,3.94,0,0,0.106272043,0.16
ATIBAG,None,core-mof-ddec-88,100,2.440824564,90.17549179,15.92758,1.738893181,64.24285878,1.64828,3.89,4.89,570.994,346.419,0.145606329,0.24
GUJVOX,None,core-mof-ddec-880,100,3.405583111,102.8185053,20.98673,2.236912189,67.53497426,1.347,2.74,3.98,0,0,0.126206385,0.17
GUKNIK,None,core-mof-ddec-881,100,1.341490273,56.61712205,16.98911,0.967841985,40.84742833,1.88296,3.25,4.13,0,0,0.05841866,0.11
GULPIN,None,core-mof-ddec-882,100,3.416906283,107.0204849,21.18699,1.909829368,59.81752155,1.39734,3.5,4.24,0,0,0.171754906,0.24
GULWOA,None,core-mof-ddec-883,100,6.047194848,173.0621812,12.32712,4.800604243,137.3865176,1.27683,7.17,7.61,1615.62,1265.34,0.415090498,0.53
GUNFAW01,None,core-mof-ddec-884,100,9.553218745,141.9642065,7.19998,7.446027342,110.6505976,0.662989,7.34,9.61,2316.45,3493.95,1.131240488,0.75
GUPBEZ,None,core-mof-ddec-885,100,1.316232088,74.93193576,18.59985,0.771201219,43.9038075,2.5399,4.39,7.29,354.244,139.472,0.070868932,0.18
GUPBUP,ZIF,core-mof-ddec-886,100,7.778192091,160.525459,11.05609,6.157442411,127.0766083,0.920771,3.67,12.69,0,0,0.521302256,0.48
GUPCUQ01,ZIF,core-mof-ddec-887,100,6.221235268,158.2982692,11.2435,4.976350609,126.6223916,1.13523,3.83,12.59,1383.4,1218.62,0.484483321,0.55
GUPJEG01,None,core-mof-ddec-888,100,2.791165459,97.02674352,22.99722,1.89517426,65.88021722,1.55092,3.36,3.68,0,0,0.058030072,0.09
GUPJEG,None,core-mof-ddec-889,100,2.845488035,97.95992253,23.20366,1.883037134,64.82619834,1.53595,3.39,3.71,0,0,0.058595657,0.09
ATIBIO,None,core-mof-ddec-89,100,2.131641278,76.31261218,13.08565,1.637935924,58.63799422,1.5972,4.02,4.93,605.707,379.23,0.162784874,0.26
GUQTOB,None,core-mof-ddec-890,100,1.050539374,63.91440244,17.21035,0.74364803,45.24325377,2.71399,3.16,3.95,0,0,0.047899955,0.13
GURZID,None,core-mof-ddec-891,100,2.871003073,134.5703772,20.55503,2.009436561,94.18681519,2.0912,2.94,3.81,0,0,0.095638868,0.2
GUSNEN01,None,core-mof-ddec-892,100,0.774342802,26.90559817,14.89596,0.623848949,21.67648369,1.55021,2.79,3,0,0,0.05805665,0.09
GUSNEN,None,core-mof-ddec-893,100,1.409743345,48.10722246,17.64838,1.11631309,38.09397107,1.52248,3.04,3.2,0,0,0.045977615,0.07
GUWDUY,None,core-mof-ddec-894,100,8.535408019,187.1426159,16.34805,5.823526114,127.6833994,0.97822,4.11,6.18,1296.58,1325.45,0.480464517,0.47
GUXLIU,None,core-mof-ddec-895,100,3.539745247,150.3189843,31.49237,0.916593379,38.92409654,1.89462,2.4,3.77,0,0,0.03166862,0.06
GUXPOF,None,core-mof-ddec-896,100,3.53048701,95.30976116,15.78929,2.409744967,65.05397602,1.20445,5.12,5.63,788.38,654.556,0.190958529,0.23
GUXQAR,None,core-mof-ddec-897,100,2.74471449,108.4761206,21.13691,1.986352351,78.50426629,1.76327,2.97,3.68,0,0,0.062384093,0.11
GUYLOC,ZnO,core-mof-ddec-898,100,7.721490254,184.707369,15.82257,5.419000247,129.6290283,1.06721,5.6,6.84,1495.97,1401.76,0.477881579,0.51
GUYLUI01,ZnO,core-mof-ddec-899,100,2.606256556,88.63772492,22.14626,1.285520072,43.72001456,1.51729,3.88,4.78,326.339,215.08,0.118632562,0.18
ABIYIV,None,core-mof-ddec-9,100,2.55150171,77.01050865,19.57193,1.507564531,45.50195316,1.34661,3.82,4.33,327.133,242.931,0.118816881,0.16
ATIBOU01,None,core-mof-ddec-90,100,2.572132523,91.82333176,15.2269,1.841345195,65.73473539,1.59271,4.02,5.13,708.36,444.75,0.169522386,0.27
GUYLUI,ZnO,core-mof-ddec-900,100,2.539329583,87.40356976,22.36112,1.271391396,43.7612145,1.5356,3.84,4.74,275.157,179.186,0.117218026,0.18
GUYMAP,ZnO,core-mof-ddec-901,100,7.196339344,173.6636382,15.48102,4.993171196,120.4963016,1.07662,5.21,7.05,1444.5,1341.69,0.464416414,0.5
HABRIN,None,core-mof-ddec-902,100,1.833880817,60.51524543,22.79708,1.124469196,37.10575341,1.47217,2.43,3.87,0,0,0.061134244,0.09
HABZEQ,None,core-mof-ddec-903,100,3.135978576,116.4523406,20.07992,1.955736084,72.62487267,1.65675,2.49,4.22,0,0,0.126754187,0.21
HAFQOW,None,core-mof-ddec-904,100,12.61220918,267.1912284,17.54864,8.205056052,173.8251383,0.945179,6.93,7.39,1431.15,1514.16,0.592480366,0.56
HAFQUC,None,core-mof-ddec-905,100,11.32256049,234.0264185,17.48915,7.727816064,159.7265138,0.922153,5.31,6.71,1340.72,1453.91,0.498832623,0.46
HAFTOZ,None,core-mof-ddec-906,100,16.36288672,203.1832605,9.9324,12.99737094,161.3925616,0.554007,7.52,15.37,1988.62,3589.52,1.407924449,0.78
HAFVOB,None,core-mof-ddec-907,100,8.933051761,198.1966553,17.94734,5.656151025,125.4924124,0.989877,4.11,5.6,1106.55,1117.87,0.454601935,0.45
HAFVUH,None,core-mof-ddec-908,100,10.03788481,211.3344234,15.43982,7.196075989,151.5038873,0.939311,7.14,7.26,1439.79,1532.82,0.574889467,0.54
HAFWUI,None,core-mof-ddec-909,100,2.733262323,85.00299604,20.65619,1.377467498,42.83850231,1.38752,3.44,5.18,0,0,0.12972786,0.18
ATIBOU,None,core-mof-ddec-91,100,2.404412935,89.6064623,15.99366,1.711352935,63.77784781,1.66268,3.95,4.76,571.275,343.587,0.144345274,0.24
HAJJAE,None,core-mof-ddec-910,100,0.551617948,21.30043364,15.17552,0.408290395,15.76591644,1.7228,3.01,3.58,0,0,0.034827026,0.06
HAJLEK,None,core-mof-ddec-911,100,1.511865602,46.10859526,19.91305,0.681141486,20.77332607,1.36069,3.45,5.85,0,0,0.08819055,0.12
HAJLIO,None,core-mof-ddec-912,100,1.534407348,46.86247788,19.65372,0.711378888,21.72628896,1.36262,3.52,5.88,0,0,0.088065638,0.12
HAJLOU,None,core-mof-ddec-913,100,1.512308035,46.03005537,19.67119,0.721666576,21.96533491,1.35798,3.53,5.89,0,0,0.088366544,0.12
HAJLUA,None,core-mof-ddec-914,100,1.562012495,47.13370337,19.21522,0.736678021,22.22924811,1.34629,3.6,5.94,0,0,0.096561662,0.13
HAJMAH,None,core-mof-ddec-915,100,1.595154761,47.48902974,18.94943,0.779835364,23.21632089,1.32826,3.63,5.96,0,0,0.097872404,0.13
HAJMEL,None,core-mof-ddec-916,100,1.568889837,46.77724668,18.93814,0.77086765,22.98381022,1.33025,3.62,5.96,0,0,0.090208607,0.12
HAKCIG,None,core-mof-ddec-917,100,2.369827065,73.6707437,20.05699,1.293499252,40.21097289,1.38697,2.99,5.41,0,0,0.144199226,0.2
HAKWUM,None,core-mof-ddec-918,100,2.533257711,126.3595347,24.50559,1.658726912,82.73771749,2.2254,2.64,3.51,0,0,0.031455019,0.07
HAMJOW,ZnO,core-mof-ddec-919,100,11.17652335,229.5047495,15.94925,7.887449399,161.9651338,0.916107,5.68,5.98,1703.27,1859.25,0.676776839,0.62
ATIBUA,None,core-mof-ddec-92,100,2.35616641,88.50129922,16.20453,1.671594579,62.78770947,1.6758,3.79,4.93,516.08,307.961,0.137247882,0.23
HAMREU,None,core-mof-ddec-920,100,2.851556199,114.9094139,17.23082,1.89320526,76.29066086,1.79786,5.09,7.37,722.826,402.049,0.144616377,0.26
HAMRIY,None,core-mof-ddec-921,100,2.668456655,117.7881021,18.04127,1.706017507,75.30516335,1.96935,5.02,7.13,682.538,346.581,0.126945439,0.25
HAOAER,None,core-mof-ddec-922,100,0.244840067,13.90092023,14.27502,0.180309282,10.23715185,2.53304,2.51,3.29,0,0,0.03553043,0.09
HAPVAX,None,core-mof-ddec-923,100,2.209671667,136.3378518,15.8961,1.571519716,96.96355582,2.75276,4.37,4.78,921.524,334.763,0.152574144,0.42
HAPVEB,None,core-mof-ddec-924,100,2.219311946,137.9936806,15.98016,1.573656676,97.84774824,2.7741,4.35,4.77,913.432,329.271,0.151400454,0.42
HARNAR,None,core-mof-ddec-925,100,2.145431463,83.35128992,18.62638,1.531128433,59.48525141,1.73333,2.84,4.03,0,0,0.103846354,0.18
HAWWIN,None,core-mof-ddec-926,100,8.565017684,199.0061493,12.40299,6.694936781,155.5552642,1.03663,6,6.95,2214.35,2136.09,0.636678468,0.66
HAWWOT,None,core-mof-ddec-927,100,8.829772223,201.4105925,12.3118,6.95491392,158.6443339,1.0177,6.39,7.06,2203.83,2165.5,0.658347254,0.67
HAWWUZ,None,core-mof-ddec-928,100,8.636480496,198.9308741,12.39163,6.791397494,156.4316206,1.02767,6.21,6.86,2190.08,2131.11,0.65196026,0.67
HAWYUB,None,core-mof-ddec-929,100,4.187048173,141.4700869,17.9928,2.482241371,83.86884696,1.50744,5.69,6.05,939.478,623.227,0.218914186,0.33
ATICAH,None,core-mof-ddec-93,100,2.52131847,90.14686528,15.24294,1.811818629,64.77950793,1.59515,3.97,5.25,686.953,430.652,0.162994076,0.26
HAXJEX,ZnO,core-mof-ddec-930,100,1.499601446,56.82790367,20.85196,1.031612179,39.09329222,1.69059,3.24,3.71,0,0,0.047320758,0.08
HAXMUP,None,core-mof-ddec-931,100,4.689551973,114.2658224,12.48134,3.690860431,89.9316619,1.0871,5.77,8.05,1072.68,986.735,0.275963573,0.3
HAZGOF01,None,core-mof-ddec-932,100,3.563170689,98.9349667,20.63852,2.688858408,74.65881941,1.23879,3.02,3.89,0,0,0.137230685,0.17
HAZNON,None,core-mof-ddec-933,100,1.756198636,79.21473964,21.03823,0.825658686,37.24199328,2.01241,2.61,4.93,0,0,0.104352493,0.21
HEBGUS,None,core-mof-ddec-934,100,0.943863951,31.92713846,23.95318,0.173850996,5.880683132,1.50916,2.41,4.66,0,0,0.059635824,0.09
HEBJAB,None,core-mof-ddec-935,100,2.989427918,79.83639341,16.41589,2.06865994,55.2461385,1.19151,4.16,4.69,529.42,444.325,0.151068812,0.18
HEBKEG,None,core-mof-ddec-936,100,3.432911786,120.6566697,19.87856,1.652713415,58.08797573,1.56809,3.88,5.18,679.964,433.624,0.159429625,0.25
HEBTAL,None,core-mof-ddec-937,100,4.745830232,131.4716025,20.02232,2.528874885,70.0562847,1.23596,3.03,4.71,0,0,0.242726302,0.3
HEBTEP,ZnO,core-mof-ddec-938,100,4.848339698,137.7158629,19.98556,2.510936028,71.32250286,1.2672,3.05,4.72,0,0,0.236742424,0.3
HEBZAR,None,core-mof-ddec-939,100,3.700344048,142.2569582,16.54986,2.457957437,94.49433455,1.7151,3.25,7.8,0,0,0.279867063,0.48
ATICEL,None,core-mof-ddec-94,100,2.457398529,88.67591515,15.29265,1.749846687,63.14370851,1.60993,3.92,4.94,623.058,387.008,0.155286255,0.25
HEBZEV,None,core-mof-ddec-940,100,4.660064693,152.5965713,16.32788,3.125491814,102.3460758,1.46085,3.71,7.75,0,0,0.335421159,0.49
HEDBEZ,None,core-mof-ddec-941,100,3.433931029,158.6912015,15.63154,2.534562985,117.1289819,2.06178,3.63,5.55,0,0,0.198857298,0.41
HEDBID,None,core-mof-ddec-942,100,3.392999067,158.4183687,15.77582,2.503352634,116.8809754,2.08307,3.59,5.56,0,0,0.196824879,0.41
HEDBOJ,None,core-mof-ddec-943,100,2.924606962,148.0912891,13.18502,2.305264229,116.7300617,2.25914,4.55,6.13,1306.4,578.275,0.199190843,0.45
HEDBUP,None,core-mof-ddec-944,100,2.88392802,147.3421221,13.07841,2.269349911,115.9428493,2.27942,4.54,6.08,1299.31,570.017,0.197418642,0.45
HEDCEA,ZnO,core-mof-ddec-945,100,3.635338675,103.9145507,21.89205,1.991951189,56.93904511,1.27525,2.93,4.76,0,0,0.180356793,0.23
HEDCIE,Cu-Cu,core-mof-ddec-946,100,7.477005852,172.374574,15.57621,5.225082228,120.4588228,1.02856,6.25,6.94,1476.92,1435.91,0.456949522,0.47
HEDGUS,None,core-mof-ddec-947,100,0.371158105,14.52242519,14.24164,0.282941876,11.0707598,1.74568,2.94,3.5,0,0,0.028642134,0.05
HEDTER,None,core-mof-ddec-948,100,3.730312498,90.63439585,22.1089,1.911664661,46.44720025,1.08402,2.78,4.77,0,0,0.175273519,0.19
HEGJUZ,ZnO,core-mof-ddec-949,100,6.486838776,158.5343164,17.41502,4.016275618,98.15528513,1.09032,4.74,6.23,1055.05,967.649,0.403551251,0.44
ATIJUJ,None,core-mof-ddec-95,100,8.301939311,140.1904942,9.73508,6.582320384,111.1521914,0.753395,16.95,17.44,1201.99,1595.44,0.730028737,0.55
HEKTAU,None,core-mof-ddec-950,100,8.177446453,204.9923222,18.91817,4.900943727,122.856914,1.11842,4.04,4.87,1063.88,951.231,0.393412135,0.44
HEKTUO,None,core-mof-ddec-951,100,3.880524552,139.4848258,20.55337,2.046035744,73.54442311,1.60368,3.27,4.59,0,0,0.18706974,0.3
HELCUY,ZnO,core-mof-ddec-952,100,1.052566242,45.73668392,20.17389,0.783365979,34.03924688,1.93847,2.6,3.76,0,0,0.020634831,0.04
HELDEJ,ZnO,core-mof-ddec-953,100,2.981213907,93.06248623,19.46201,1.766640546,55.14799224,1.39267,3.4,5.22,0,0,0.143609039,0.2
HENYUV,ZnO,core-mof-ddec-954,100,3.564295236,123.7866095,20.45187,2.348562512,81.56467722,1.54934,2.98,4.34,0,0,0.116178502,0.18
HESVOR,ZnO,core-mof-ddec-955,100,3.629776097,125.6520625,20.19729,2.400747041,83.10672862,1.54432,3,4.41,0,0,0.116556154,0.18
HEXNII,None,core-mof-ddec-956,100,2.480145452,87.1234459,22.02749,0.920761121,32.34482948,1.56728,4.12,4.82,396.757,253.15,0.108468174,0.17
HEZKIH,ZnO,core-mof-ddec-957,100,5.52886174,158.6021829,19.50532,3.444843755,98.81956989,1.27975,3.39,4.71,0,0,0.242234811,0.31
HEZSAG,None,core-mof-ddec-958,100,2.244702552,83.64154697,20.24577,1.445920861,53.8775427,1.66245,2.99,4.01,0,0,0.102258715,0.17
HEZSEK,None,core-mof-ddec-959,100,2.083389169,87.49468951,19.78499,1.502746166,63.109817,1.87367,2.52,3.9,0,0,0.085393906,0.16
ATOTIM,None,core-mof-ddec-96,100,9.754726971,188.3882154,14.60166,7.108472571,137.2824135,0.861631,13.71,13.97,1280.12,1485.69,0.684747879,0.59
HGCNCO,None,core-mof-ddec-960,100,3.662821452,128.1023583,13.35431,2.838334222,99.26700291,1.56034,3.49,5.32,0,0,0.262763244,0.41
HIBGEF,None,core-mof-ddec-961,100,3.050623213,97.06569044,18.04016,1.951197761,62.08382503,1.41956,3.61,4.68,0,0,0.162022035,0.23
HIBGIJ,None,core-mof-ddec-962,100,2.410704017,89.66206283,16.06435,1.721009904,64.01005561,1.65937,3.8,4.81,473.725,285.485,0.138606821,0.23
HICVOG,ZnO,core-mof-ddec-963,100,6.145658066,173.0854226,20.30662,2.962112994,83.4245208,1.25646,4.34,4.79,808.048,643.116,0.374066823,0.47
HICVUM,None,core-mof-ddec-964,100,5.607128874,174.3527617,17.57889,3.351743619,104.2219235,1.38731,4.18,5.71,1265.85,912.451,0.353201519,0.49
HIDBON,None,core-mof-ddec-965,100,2.521582034,92.19670672,22.17582,1.798879205,65.77249371,1.63128,2.82,3.58,0,0,0.085822176,0.14
HIDMEO,ZnO,core-mof-ddec-966,100,1.611769719,54.9931986,24.62475,0.915374458,31.23235831,1.52219,2.56,3.7,0,0,0.045986375,0.07
HIFGIO,ZnO,core-mof-ddec-967,100,12.25450704,200.8458227,12.81262,9.491587506,155.5628223,0.731183,12.06,12.58,1593.78,2179.73,0.806911539,0.59
HIFGOU,ZnO,core-mof-ddec-968,100,5.577511373,138.0318443,20.2155,2.921059929,72.29017792,1.10411,4.73,5.85,560.705,507.835,0.271712058,0.3
HIFTOG01,ZnO,core-mof-ddec-969,100,14.94928193,195.7823279,8.87357,11.90456049,155.9073256,0.584242,7.94,15.08,2170.4,3714.89,1.386411795,0.81
ATOWIQ,ZnO,core-mof-ddec-97,100,11.04514518,214.5895418,13.10851,8.584044073,166.7742755,0.866746,7.69,9.55,1635.35,1886.77,0.703781731,0.61
HIFTOG02,ZnO,core-mof-ddec-970,100,7.433779522,192.9532383,15.70719,5.365795954,139.2760846,1.15793,4.15,7.88,1312.62,1133.6,0.466349434,0.54
HIFTOG,ZnO,core-mof-ddec-971,100,7.440963149,194.4555345,15.75191,5.327134242,139.2146038,1.16582,4.14,7.96,1290,1106.52,0.463193289,0.54
HIFTUM,None,core-mof-ddec-972,100,3.629638241,94.99874756,14.91064,2.628472554,68.79517574,1.16773,4.5,6.31,772.652,661.67,0.205526963,0.24
HIFVOI,ZIF,core-mof-ddec-973,100,8.962656304,171.6346681,13.43547,6.824217602,130.6836147,0.85431,6.57,9,1900.09,2224.13,0.678910466,0.58
HIFVUO,ZIF,core-mof-ddec-974,100,9.920064144,182.238607,12.10729,7.775470895,142.8409095,0.819546,5.98,7.5,1941.65,2369.18,0.744314535,0.61
HIFWAV,ZIF,core-mof-ddec-975,100,5.49287486,140.5922275,15.67485,3.845172764,98.41866386,1.14185,4.81,6.83,1128.38,988.206,0.341550992,0.39
HIGRIA,None,core-mof-ddec-976,100,15.7065596,228.7010596,10.73652,12.63592909,183.99003,0.649596,6.86,11.33,2263.4,3484.32,1.20074631,0.78
HIHGOW,ZnO,core-mof-ddec-977,100,10.49877737,215.5332315,16.37874,7.113185897,146.0291887,0.915891,4.76,7.39,1731.7,1890.73,0.622344799,0.57
HIHJUF,None,core-mof-ddec-978,100,3.402320406,112.5414181,20.07174,1.76161649,58.27047259,1.47566,4.91,5.87,571.049,386.978,0.21685212,0.32
HIHNUJ,None,core-mof-ddec-979,100,14.40710299,262.5313785,13.17648,11.05646364,201.4748311,0.812993,7.95,8.15,2213.5,2722.66,0.959417855,0.78
ATOWOW,ZnO,core-mof-ddec-98,100,11.12323095,215.7950825,13.06556,8.703462726,168.8506213,0.865497,7.74,9.6,1613.5,1864.25,0.704797359,0.61
HIMSAY,None,core-mof-ddec-980,100,9.138438382,201.8949151,20.94707,5.084527689,112.3321341,0.985668,3.65,5.17,0,0,0.436252369,0.43
HITXUE,None,core-mof-ddec-981,100,0.963720675,44.46166129,33.0324,0.058863019,2.715670279,2.05834,1.01,3.7,0,0,0.043724555,0.09
HIWKEE,None,core-mof-ddec-982,100,4.448001764,117.6808132,14.99588,3.304364543,87.42359533,1.1804,3.9,5.34,498.267,422.119,0.271094544,0.32
HIWKII,None,core-mof-ddec-983,100,4.372413344,124.3824333,13.50947,3.435172732,97.72066582,1.26918,3.52,4.5,0,0,0.2600104,0.33
HIWLOO,None,core-mof-ddec-984,100,2.252659705,100.3263943,23.49924,1.065266428,47.44362383,1.98702,2.63,4.61,0,0,0.085555254,0.17
HIWXER01,None,core-mof-ddec-985,100,0.690130961,38.96554111,16.62795,0.51283186,28.95504198,2.51869,2.75,3.24,0,0,0.035732861,0.09
IQUNAJ01,None,core-mof-ddec-986,100,1.783854186,68.76068871,14.91222,1.373647122,52.94879082,1.71972,2.53,2.83,0,0,0.116298002,0.2
HIWXER,None,core-mof-ddec-987,100,0.451815596,25.82215768,16.61872,0.35734686,20.42308201,2.54951,2.68,3.23,0,0,0.027456256,0.07
HIXDOH01,None,core-mof-ddec-988,100,3.040750196,126.2046745,16.86394,2.123273158,88.12529161,1.85173,2.84,5.14,0,0,0.129608528,0.24
HIYZEV01,None,core-mof-ddec-989,100,5.815295341,158.5027634,16.09048,4.040207442,110.12064,1.21604,3.19,6.78,0,0,0.304266307,0.37
ATOXEN,ZnO,core-mof-ddec-99,100,3.28561551,97.56108318,21.50137,1.82874558,54.30166711,1.32471,3.65,4.56,0,0,0.15097644,0.2
HIZQEN,None,core-mof-ddec-990,100,4.84057926,162.9406692,18.22477,3.124900303,105.1885155,1.50181,3.9,5.11,811.337,540.241,0.206417589,0.31
HOGLEV01,Cu-Cu,core-mof-ddec-991,100,12.42747802,237.1513134,13.82474,9.451640068,180.3639365,0.851383,5.6,9.5,1954.11,2295.22,0.857428443,0.73
HOGSIG,None,core-mof-ddec-992,100,4.297482243,115.4099975,16.51981,2.810510445,75.47698517,1.19816,3.95,5.41,784.1,654.422,0.22534553,0.27
HOGTOM,None,core-mof-ddec-993,100,2.268851811,90.14000046,12.92,1.742543552,69.23011709,1.77252,5.12,7.71,757.172,427.172,0.157967188,0.28
HOJLEY,Cu-Cu,core-mof-ddec-994,100,2.790016025,88.23684975,24.08051,1.768252348,55.92262387,1.41101,2.83,3.63,0,0,0.063784098,0.09
HOMZEP,None,core-mof-ddec-995,100,9.015461988,263.6623745,18.39833,5.776560677,168.9388416,1.30479,6.78,8.53,1053.65,807.527,0.505828524,0.66
HOPHUP,None,core-mof-ddec-996,100,2.938720425,134.5573222,20.68435,2.111140746,96.66433157,2.04282,2.57,3.25,0,0,0.068532715,0.14
HORCOH,None,core-mof-ddec-997,100,2.238174454,120.2807385,21.77093,1.635806262,87.90913712,2.39765,2.55,3.95,0,0,0.066732008,0.16
HORCUN,None,core-mof-ddec-998,100,2.070169658,108.1413541,19.92455,1.583568468,82.72232068,2.3306,2.58,3.98,0,0,0.064361109,0.15
HOWPOZ,None,core-mof-ddec-999,100,6.533453053,187.4260727,15.16686,4.74497168,136.1196598,1.27988,5.99,7.22,1354.23,1058.08,0.390661625,0.5
IRMOF-1,IRMOF,core-mof-ddec-1111,100,0.23036309,200.488847,17.8512724,11.25665,158.919407,16.6972004,7.92,15.07,2153.76,3629.89,0.048511126,0.81
IRMOF-6,IRMOF,core-mof-ddec-1112,100,0.27093163,211.135794,16.6032216,12.48605,168.743132,15.2697433,6.71,15.04,2063.15,3160.6,0.049771629,0.76
IRMOF-7,IRMOF,core-mof-ddec-1113,100,0.32459149,231.133741,16.3770764,13.75375,185.083681,14.8014751,4.74,10.76,2350.99,3314.32,0.0486438,0.72
MIL-47,MIL,core-mof-ddec-1537,100,0.41058744,224.2618903,10.72162311,17.7235,169.9524298,8.864201162,7.21,7.68,1567.5,1566.92,0.060919195,0.54
MIL-53Crlt,MIL,core-mof-ddec-1538,100,0.000160862,0.460660284,0.01882088,10.20069,0.358359397,0.018159558,2.46,3.06,0,0,1.652022588,0.03
MIL-88A-dry,MIL,core-mof-ddec-1539,100,0.361358961,120.0355706,3.569517327,17.90559,70.98360298,2.257295151,2.38,5.17,0,0,0.124042264,0.28
MIL-88A-open,MIL,core-mof-ddec-1540,100,0.151065549,158.0303684,9.003835967,12.25764,127.03124,8.289650989,5.28,7.39,2370.05,2624.72,0.069966757,0.58
MIL-88B-dry,MIL,core-mof-ddec-1541,100,0.086823124,42.27396242,1.259692062,19.84035,28.39830978,0.903020157,1.8,4.01,0,0,0.088591599,0.08
MIL-88C-dry,MIL,core-mof-ddec-1542,100,0.175815209,72.52544504,2.386881662,20.32659,48.49489298,1.731895167,3.2,3.8,0,0,0.069288258,0.12
